Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
USX,Scrypt,PoW/PoS,234846265.782157,232000000.0,-0.33363694961433704,1.0230476979842198,-0.6067871287774375,3,Unified Society USDEX
NBR,CryptoNight,PoW,133932467.774108,336000000.0,0.2990662550880636,-2.3172896698569843,0.41812853419120016,0,Niobio Cash
SSS,Scrypt,PoW,10000000000.0,10000000000.0,0.02055550231065841,-1.1096346109174147,-0.03033184756835742,0,ShareChain
TRF,Dagger,PoW,107325266.027783,100000000.0,-0.1566379536501487,-2.1466235652716503,0.41581776113854546,0,Travelflex
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000.0,-0.22287586233372145,-1.1189032249716624,0.15046972931027763,0,KREDS
TOKC,X13,PoS,230298925.0,800000000.0,-0.21460429223083838,1.542674040852772,-0.30792667054225836,3,Tokyo Coin
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000.0,-0.2424879279757482,3.0746668936121986,11.672693627094588,1,BiblePay
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000.0,-0.3769651706091641,3.4952132308520003,11.70829731195329,1,LitecoinCash
FLIP,Scrypt,PoW,12446100.00278,40000000.0,-0.17209644550370076,-1.1101141514748436,-0.026320269063114656,0,BitFlip
LOT,Scrypt,PoW,14491014421.0,18406979840.0,0.13502333512805506,-1.1111557397334184,-0.032501999725930306,0,LottoCoin
CIF,X11,PoW,211297638.500483,500000000.0,-0.2187965054751757,-0.8744732709044646,0.07050246297330809,0,Crypto Improvement Fund
SPD,C11,PoW/PoS,11251342.1879021,19340594.0,-0.3398139750685189,0.7695931052034429,-0.3950689171356504,3,Stipend
POA,Proof-of-Authority,PoA,204479039.0,252460800.0,-0.3999784950177202,3.0431043424751962,15.58738257258341,1,Poa Network
PUSHI,X11,PoW/PoS,2167827.1,25000000.0,-0.39033806129633664,1.2587724888057272,-0.5097690018527389,3,Pushi
ELP,XEVAN,PoW/PoS,419275.38,60000000.0,-0.3096960472985391,1.4305692644233987,-0.3899668256646462,3,Ellerium
VLX,Scrypt,PoS,25570013.1348022,124000000.0,-0.29116531916861726,0.8592111095019149,-0.3024706923662349,3,Velox
ONT,VBFT,PoS,650848625.0,1000000000.0,-0.41660007948068695,2.001425813043672,-0.12049034502953666,3,Ontology
CLO,Ethash,PoW,247612453.0,6500000000.0,-0.08887948167994879,-2.10325208251844,0.4457173208458114,0,Callisto Network
TUBE,CryptoNight,PoW,80049082.9057215,1000000000.0,0.3031133809366384,-2.317609573676806,0.4180832513520303,0,BitTube
PSD,Scrypt,PoW,4070212.1493016,21000000.0,-0.1723334651706712,-1.1101098464061037,-0.026315912017674824,0,Poseidon
ADK,IMesh,PoW,25000000.0,25000000.0,-0.19391619686563352,-1.9970178996627665,0.3892843755293606,0,Aidos Kuneen
BSX,NIST5,PoW/PoS,13787854.6277781,50000000.0,-0.35314896220165126,1.4472079216492295,-0.5748526101790439,3,Bitspace
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000.0,-0.33811977131064835,1.023034537311543,-0.6066935466996827,3,Briacoin
IC,Scrypt,PoW/PoS,1182153.5,5000000.0,-0.33810148471358076,1.0230338176178306,-0.6066938370627782,3,Ignition
BTL,Equihash,PoW,71355477.0,70000000.0,-0.15229356389394647,-2.0313011232163882,0.4324462270684319,0,Bitrolium
MEDIC,Scrypt,PoS,267297676.3125,500000000.0,-0.2855462885332892,0.8591630579834824,-0.3025803666297058,3,MedicCoin
ALPS,Lyra2Z,PoW,27340501.6514783,300000000.0,-0.133819639484862,-2.2749422301494007,0.4305650517874765,0,Alpenschillling
BITG,Green Protocol,PoS,9803691.3618195,21000000.0,-0.3588285407965664,1.5010174427751246,-0.057722316108174763,3,Bitcoin Green
DEV,PoS,PoS,21876586.8530324,88000000.0,-0.32174864007844134,1.5919042758611206,-0.1081216962959912,3,Deviant Coin
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000.0,-0.3378180027405182,1.0230270175497453,-0.6066988531149822,3,Abjcoin
SEM,Semux BFT consensus,DPoS,1231147.0,100000000.0,3.8859612184592995,1.7906392542906437,0.14622453906247915,3,Semux
FTO,X11,PoW,31801461.1867843,100000000.0,-0.22382503508131152,-0.8743841836401053,0.07059516616499367,0,FuturoCoin
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.39792810067783463,1.6880504916085617,-0.5503825899577349,3,Carebit
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.32193734766922544,1.5919025319291058,-0.10811761628988889,3,Zealium
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.29537431419892074,-2.3172069054310063,0.4181945459089325,0,Monero Classic
PROTON,X16R,PoS,4403800.0,45000000.0,-0.3209190001518168,0.7269262045819701,-0.02403948271371875,3,Proton
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.28469131140189613,1.0214574880702625,-0.6076040253755356,3,iDealCash
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.18764615582531635,-0.6859136995280288,0.005528154793738934,0,Jumpcoin
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.18277507644949206,-2.102836563995124,0.41195658188979667,0,Infinex
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.2930442404410071,1.1529638101378556,0.022084262310455873,3,Bitcoin Incognito
KEC,Tribus,PoW,795447.0,18000000.0,-0.1262573997439201,-2.261141100679024,0.4486211982111169,0,KEYCO
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.29169927612926577,0.8592608587564314,-0.3024656092379957,3,HollyWoodCoin
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.13612005405527694,-2.2748241908942886,0.4305983290446649,0,GINcoin
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.2993013160447803,-2.3174718254758284,0.41814523218702104,0,PlatinCoin
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5419723267679522,-2.202665682137777,0.378158248920869,0,Loki
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.1037291884424736,-2.3783655760706948,0.3882976774591775,0,Newton Coin
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.1412020790350964,1.0235127501719945,-0.6107925389979452,3,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.2919515295781198,0.8592377072667502,-0.30245769519255655,3,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.06638129187537413,-2.402681400286166,0.548305127953162,0,MassGrid
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.3710208265530941,1.915152850549225,-0.7883014261366836,3,TheVig
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.3089803353238068,-2.3173748823640374,0.41793507859877105,0,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.3372920854560806,1.0230088730581108,-0.606707505618811,3,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.2273495995038758,1.7128723329036195,-0.36059688189841704,3,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.1700514359494765,0.582802454281539,-0.5891083672255036,3,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.3506189295413929,1.5240025311927674,-0.24614048679877454,3,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.2651963737342298,0.5975705952331328,-0.0438489557522342,3,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0235957712559844,1.5524376383344738,-0.027818163921237777,3,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.2012114013152579,-1.242417822441099,0.2521000457163974,0,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.1410927797010811,-2.2237363190461252,0.4710117684254216,0,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.2247125473781747,-0.8743623637768713,0.07061080750338417,0,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3660502275195553,0.8907075241938416,-0.3282947901820001,3,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.3550232090306362,1.5242827520927305,-0.24608318308291632,3,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.4009445040513511,1.688071211011689,-0.5503231149803965,3,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.17271748899945397,0.8517911465485442,-0.30402554256632314,3,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.4036241401996957,1.014389650823819,-0.4296182996725394,3,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.35374260364452526,1.5242766568332802,-0.24610875217623335,3,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.17235806368055556,-1.1101116323796074,-0.026315196008713328,0,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.3309984516852134,1.022595983569215,-0.6067879194087994,3,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.11489555260396273,-2.2831559966879476,0.4368647636239402,0,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.1858615467642071,-1.9735080436081291,0.39967668613244145,0,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.14283858315058387,-0.7026280496791929,0.1903950736714031,0,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.064716729691434,-2.235492714762976,0.33024814287200965,0,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.3441216780592637,1.0949855661208974,-0.20553530928782104,3,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.38981130335600117,1.2587754203210764,-0.5097801619564378,3,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.2891969410635791,0.859191167532823,-0.302508744489627,3,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.32103741980276684,1.5918442031536228,-0.10812919861001777,3,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.10624052571022742,-1.3716710560798218,0.23147275595843764,0,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.35647802553373503,0.9820108512207282,-0.4357900663236972,3,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3439832233925778,1.0949584526503882,-0.20553494786865353,3,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.22468392061635883,-0.8743641210393822,0.07061042746816096,0,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.19763305670319145,1.0155957103895867,-0.6086986000871953,3,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.3810885831769871,1.6792971112828974,-0.1290667967879696,3,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.2006392659987815,-1.242451477562604,0.2520922771481149,0,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.31222441214606506,2.918119147501166,14.52942865724185,1,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.04804048772606702,-2.032594529238478,0.430458864009682,0,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.26389432312471456,1.2667947784183826,-0.08572609015983142,3,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.13551791246464587,-2.2748534354287826,0.43058942332795147,0,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.14642018187477493,-1.3717698114118164,0.2323092655742018,0,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.557362388236259,1.0212111945675066,0.10517026657029717,3,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.13440929382572275,1.1034144390380212,-0.21083641188601954,3,Junson Ming Chan Coin
